marca;modelo;estado;cor;quilometragem;end_tag;combustivel;ano;cambio;unico_dono;tipo;versao;direcao;portas;extra;preco;
FIAT;UNO;sp;Preto;58000;9;Flex;2012;Manual;Sim;Passeio;UNO WAY CELEB. 1.4 EVO FIRE FLEX 8V 5P;Mecxe2nica;4 portas;trava elxe9trica, vidro elxe9trico, som;23500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-vivace-550877878?xtmc=fiat+uno&xtnp=73&xtcr=31;
FIAT;UNO;sp;;177000;;Flex;2006;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;;2 portas;;8500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-2006-550875447?xtmc=fiat+uno&xtnp=73&xtcr=32;
FIAT;UNO;sp;Prata;150000;9;Flex;2009;Manual;;Passeio;UNO WAY 1.0 EVO FIRE FLEX 8V 5P;Mecxe2nica;4 portas;vidro elxe9trico, trava elxe9trica, alarme, som;14000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/carros-uno-way-economic-550867817?xtmc=fiat+uno&xtnp=73&xtcr=34;
FIAT;UNO;sp;Branco;100000;2;Flex;2013;Manual;Nxe3o;;UNO VIVACE CELEB. 1.0 EVO F. FLEX 8V 3P;Mecxe2nica;2 portas;air bag, alarme, ar condicionado, som;19000;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-1-0-evo-vivace-8v-flex-2p-manual-13-14-550867390?xtmc=fiat+uno&xtnp=73&xtcr=35;
FIAT;UNO;sp;Prata;41000;2;Flex;2015;Manual;Nxe3o;Passeio;UNO ATTRACTIVE 1.0 FLEX 6V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag;24500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-atrative-550859445?xtmc=fiat+uno&xtnp=73&xtcr=36;
FIAT;UNO;sp;Preto;0;8;Flex;2009;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Hidrxe1ulica;4 portas;alarme, trava elxe9trica, vidro elxe9trico;18500;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550856022?xtmc=fiat+uno&xtnp=73&xtcr=37;
FIAT;UNO;sp;;20000;;Gasolina;1998;Manual;Sim;Passeio;UNO MILLE WAY ECO.XINGU 1.0 F.FLEX 8V 5P;;2 portas;;3000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-98-550845642?xtmc=fiat+uno&xtnp=73&xtcr=39;
FIAT;UNO;sp;Branco;0;6;Flex;2012;Manual;Nxe3o;Passeio;UNO MILLE WAY ECO.XINGU 1.0 F.FLEX 8V 5P;Mecxe2nica;4 portas;trava elxe9trica, vidro elxe9trico;21300;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550845155?xtmc=fiat+uno&xtnp=73&xtcr=40;
FIAT;UNO;sp;;69825;;Flex;2015;Manual;;;UNO VIVACE CELEB. 1.0 EVO F. FLEX 8V 3P;;2 portas;air bag;22900;https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2015-1-0-evo-vivace-8v-flex-2p-manual-550840753?xtmc=fiat+uno&xtnp=73&xtcr=41;
FIAT;UNO;sp;;145000;;Flex;2006;;;;;;;;14900;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-530411365?xtmc=fiat+uno&xtnp=73&xtcr=42;
FIAT;UNO;sp;Branco;0;9;Gasolina;1991;Manual;Nxe3o;;UNO MILLE SX 2P E 4P;;2 portas;;2600;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550828249?xtmc=fiat+uno&xtnp=73&xtcr=43;
FIAT;UNO;sp;Verde;67;;Flex;2011;Manual;Nxe3o;Passeio;UNO WAY 1.0 EVO FIRE FLEX 8V 5P;Mecxe2nica;4 portas;vidro elxe9trico, som, trava elxe9trica;18000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-550826673?xtmc=fiat+uno&xtnp=73&xtcr=44;
FIAT;UNO;sp;Vermelho;115000;2;Flex;2012;Manual;Nxe3o;Hatch;;Hidrxe1ulica;4 portas;vidro elxe9trico, trava elxe9trica, som;22900;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-uno-vivace-celeb-1-0-evo-f-flex-8v-5p-550304895?xtmc=fiat+uno&xtnp=73&xtcr=45;
FIAT;UNO;sp;Verde;123598;3;Flex;2006;Manual;Nxe3o;Hatch;;Mecxe2nica;2 portas;;11900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-uno-mille-fire-1-0-540944046?xtmc=fiat+uno&xtnp=73&xtcr=46;
FIAT;UNO;sp;Outra;0;;Gasolina;1996;Manual;Nxe3o;;UNO MILLE EP 2P E 4P;Mecxe2nica;2 portas;;5500;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-96-550797083?xtmc=fiat+uno&xtnp=73&xtcr=47;
FIAT;UNO;sp;Preto;120000;;Flex;2008;Manual;;;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;;2 portas;som;11800;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-fire-550795177?xtmc=fiat+uno&xtnp=73&xtcr=48;
FIAT;UNO;sp;Branco;178;2;Flex;2009;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;alarme, trava elxe9trica, som;10800;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550782662?xtmc=fiat+uno&xtnp=73&xtcr=50;
FIAT;UNO;sp;Branco;159000;2;Gasolina;1993;Manual;Nxe3o;Passeio;UNO MILLE 1.0 ELECTRONIC 4P;Mecxe2nica;2 portas;;5000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550782449?xtmc=fiat+uno&xtnp=74&xtcr=1;
FIAT;UNO;sp;Branco;68000;6;Flex;2013;Manual;Nxe3o;Hatch;UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P;Mecxe2nica;2 portas;ar condicionado, alarme, trava elxe9trica, som;19000;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550777557?xtmc=fiat+uno&xtnp=74&xtcr=2;
FIAT;UNO;sp;Preto;130000;0;Flex;2013;Manual;Nxe3o;Passeio;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;Hidrxe1ulica;4 portas;air bag, alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;24500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-vivace-13-550775159?xtmc=fiat+uno&xtnp=74&xtcr=3;
FIAT;UNO;sp;Vermelho;1;4;Gasolina;1996;Manual;Nxe3o;Passeio;UNO MILLE EP 2P E 4P;Mecxe2nica;4 portas;ar condicionado, trava elxe9trica, vidro elxe9trico, alarme, som;7000;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-ep-550769631?xtmc=fiat+uno&xtnp=74&xtcr=4;
FIAT;UNO;sp;Branco;89000;9;Flex;2011;Manual;Nxe3o;Hatch;UNO MILLE CELEB/CELEB.ECON 1.0 F.FLEX 4P;Mecxe2nica;4 portas;;16750;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sem-entrada-fiat-uno-mille-1-0-flex-2011-539973980?xtmc=fiat+uno&xtnp=74&xtcr=5;
;;sp;Preto;65000;4;Flex;2013;Manual;;Passeio;;;2 portas;alarme, som, trava elxe9trica;16500;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2013-550751782?xtmc=fiat+uno&xtnp=74&xtcr=6;
FIAT;UNO;sp;Outra;152909;4;Gasolina;2001;Manual;Sim;Hatch;UNO MILLE/ MILLE EX/ SMART 4P;Mecxe2nica;4 portas;som;11000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-smart-1-0-4-portas-550751348?xtmc=fiat+uno&xtnp=74&xtcr=7;
FIAT;UNO;sp;Preto;59000;4;Flex;2013;Manual;;Hatch;UNO MILLE CELEB/CELEB.ECON 1.0 F.FLEX 2P;Mecxe2nica;2 portas;som;17900;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550745824?xtmc=fiat+uno&xtnp=74&xtcr=9;
FIAT;UNO;sp;Azul;160000;;Gasolina;2000;;;;UNO MILLE/ MILLE EX/ SMART 4P;;4 portas;trava elxe9trica, vidro elxe9trico, som;7500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550738541?xtmc=fiat+uno&xtnp=74&xtcr=10;
FIAT;UNO;sp;Prata;56393;6;Flex;2016;Manual;;Hatch;UNO VIVACE/RUA 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;air bag, ar condicionado, trava elxe9trica, vidro elxe9trico, som;33900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-vivace-1-0-4-portas-flex-550735201?xtmc=fiat+uno&xtnp=74&xtcr=12;
FIAT;UNO;sp;Vermelho;220;4;Flex;2006;Manual;Nxe3o;;UNO MILLE SX 2P E 4P;Mecxe2nica;2 portas;alarme, trava elxe9trica;9000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550734706?xtmc=fiat+uno&xtnp=74&xtcr=13;
FIAT;UNO;sp;Vermelho;170000;7;Flex;2008;Manual;;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;;;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550735186?xtmc=fiat+uno&xtnp=74&xtcr=14;
FIAT;UNO;sp;Branco;100000;8;Flex;2013;Manual;Nxe3o;Hatch;UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P;Mecxe2nica;2 portas;ar condicionado;15000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-550728685?xtmc=fiat+uno&xtnp=74&xtcr=15;
FIAT;UNO;sp;Cinza;114000;4;Flex;2008;Manual;;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;vidro elxe9trico, trava elxe9trica, som;13900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550727277?xtmc=fiat+uno&xtnp=74&xtcr=16;
FIAT;UNO;sp;;87000;8;Flex;2012;Manual;;Passeio;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;;4 portas;alarme, ar condicionado, direxe7xe3o hidrxe1ulica, trava elxe9trica, vidro elxe9trico;24000;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2012-2012-1-0-evo-vivace-8v-flex-4p-manual-550721857?xtmc=fiat+uno&xtnp=74&xtcr=18;
FIAT;UNO;sp;Vermelho;62300;4;Flex;2015;Manual;Sim;Hatch;UNO WAY 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica;31500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550715979?xtmc=fiat+uno&xtnp=74&xtcr=19;
FIAT;UNO;sp;Branco;97027;0;Flex;2014;Manual;Sim;Passeio;UNO SPORTING 1.4 EVO FIRE FLEX 8V 4P;Hidrxe1ulica;4 portas;air bag, alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som, cxe2mera de rxe9;32500;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550715982?xtmc=fiat+uno&xtnp=74&xtcr=20;
FIAT;UNO;sp;Branco;180000;6;Flex;2010;Manual;Nxe3o;Hatch;UNO WAY CELEB. 1.0 EVO FIRE FLEX 8V 5P;Mecxe2nica;4 portas;alarme, ar condicionado, som;15500;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-550713161?xtmc=fiat+uno&xtnp=74&xtcr=21;
FIAT;UNO;sp;Amarelo;0;;;2012;Manual;Nxe3o;;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;Hidrxe1ulica;4 portas;alarme, trava elxe9trica, som;17500;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550703646?xtmc=fiat+uno&xtnp=74&xtcr=22;
FIAT;UNO;sp;Vermelho;274000;;Flex;2006;Manual;;;;;2 portas;alarme, trava elxe9trica;12000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-fire-flex-2006-550697492?xtmc=fiat+uno&xtnp=74&xtcr=23;
FIAT;UNO;sp;Branco;18000;6;Flex;2016;Manual;Nxe3o;Hatch;;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, alarme;29900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-uno-way-1-0-firefly-flex-550697264?xtmc=fiat+uno&xtnp=74&xtcr=24;
FIAT;UNO;sp;Vermelho;150000;9;Gasolina;1989;Manual;Nxe3o;Hatch;UNO S 1.5 I.E. / 1.5 / 1.3/ SX 1.3;Mecxe2nica;2 portas;;4000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550696133?xtmc=fiat+uno&xtnp=74&xtcr=25;
FIAT;UNO;sp;Branco;333333;9;xc1lcool;1986;Manual;Sim;Passeio;UNO CITY / SMART CITY 1.0 4P;Mecxe2nica;2 portas;;4500;https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550696016?xtmc=fiat+uno&xtnp=74&xtcr=26;
FIAT;UNO;sp;Branco;95515;;Flex;2011;Manual;Nxe3o;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;;13699;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendas-550692662?xtmc=fiat+uno&xtnp=74&xtcr=27;
FIAT;UNO;sp;Vermelho;150000;7;Flex;2010;Manual;Nxe3o;Hatch;UNO WAY CELEB. 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;vidro elxe9trico, trava elxe9trica, air bag, alarme;20000;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-1-0-abaixo-da-tabela-550688379?xtmc=fiat+uno&xtnp=74&xtcr=28;
FIAT;UNO;sp;Prata;0;9;Flex;2014;Manual;Nxe3o;Passeio;UNO WAY CELEB. 1.4 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag, alarme, som;26500;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-1-4-flex-completo-550686926?xtmc=fiat+uno&xtnp=74&xtcr=29;
FIAT;UNO;sp;Prata;160000;7;Gasolina;2004;Manual;Nxe3o;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;;8500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2004-1-0-fire-528525175?xtmc=fiat+uno&xtnp=74&xtcr=30;
FIAT;UNO;sp;;40000;;Flex;2016;Manual;;Hatch;;;4 portas;;28900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550649402?xtmc=fiat+uno&xtnp=74&xtcr=33;
FIAT;UNO;sp;Cinza;90190;5;Flex;2013;Manual;Sim;Hatch;UNO WAY CELEB. 1.4 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;vidro elxe9trico, ar condicionado, alarme, trava elxe9trica, som, air bag;25999;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-1-4-unico-dono-550641967?xtmc=fiat+uno&xtnp=74&xtcr=34;
FIAT;UNO;sp;Branco;77000;3;Flex;2014;Manual;Nxe3o;Hatch;UNO WAY 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;air bag, alarme, trava elxe9trica, som;22500;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-1-0-evo-way-550628082?xtmc=fiat+uno&xtnp=74&xtcr=37;
FIAT;UNO;sp;Prata;79200;7;Flex;2011;Manual;;Hatch;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;Mecxe2nica;4 portas;alarme, trava elxe9trica;17700;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-lindooo-550627966?xtmc=fiat+uno&xtnp=74&xtcr=38;
FIAT;UNO;sp;Branco;251000;9;Flex;2011;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;som;15999;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-economy-fire-flex-2010-2011-550623914?xtmc=fiat+uno&xtnp=74&xtcr=42;
FIAT;UNO;sp;;1234567;;Gasolina;1996;;;;;;4 portas;vidro elxe9trico, som;1800;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550618050?xtmc=fiat+uno&xtnp=74&xtcr=43;
FIAT;UNO;sp;Prata;76000;2;Flex;2013;Manual;;Hatch;UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P;Mecxe2nica;2 portas;;14999;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-way-2013-2013-550616927?xtmc=fiat+uno&xtnp=74&xtcr=44;
FIAT;UNO;sp;Azul;110256;8;Gasolina;2002;Manual;Nxe3o;Passeio;UNO MILLE GRAZIE 1.0 FIRE FLEX 8V 4P;;4 portas;som;;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/vento-fiat-uno-550617131?xtmc=fiat+uno&xtnp=74&xtcr=45;
FIAT;UNO;sp;Prata;172;4;Flex;2013;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;;15000;https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-12-13-550614426?xtmc=fiat+uno&xtnp=74&xtcr=46;
FIAT;UNO;sp;Branco;23000;8;Flex;2016;Manual;Sim;Passeio;UNO WAY 1.4 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag, alarme, som, sensor de rxe9;37500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-1-4-completo-550611827?xtmc=fiat+uno&xtnp=74&xtcr=47;
FIAT;UNO;sp;Prata;70000;1;Flex;2013;Manual;Nxe3o;;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;;13600;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-oportunidade-550610197?xtmc=fiat+uno&xtnp=74&xtcr=48;
FIAT;UNO;sp;Branco;100;6;Gasolina;2001;Manual;Nxe3o;Passeio;UNO MILLE/ MILLE EX/ SMART 2P;Mecxe2nica;2 portas;;7500;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550606494?xtmc=fiat+uno&xtnp=74&xtcr=49;
FIAT;UNO;sp;Cinza;114000;4;Flex;2008;Manual;Nxe3o;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;vidro elxe9trico, trava elxe9trica, som;13900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550599247?xtmc=fiat+uno&xtnp=75&xtcr=1;
FIAT;UNO;sp;Vermelho;121;5;Flex;2007;Manual;;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;vidro elxe9trico;11500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-fire-flex-2007-550587259?xtmc=fiat+uno&xtnp=75&xtcr=2;
FIAT;UNO;sp;Azul;294411;1;Gasolina;1992;Manual;Nxe3o;Sedxe3;;Mecxe2nica;2 portas;;4200;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550577833?xtmc=fiat+uno&xtnp=75&xtcr=4;
FIAT;UNO;sp;Cinza;86300;8;Flex;2011;Manual;Nxe3o;;UNO WAY CELEB. 1.0 EVO FIRE FLEX 8V 5P;;4 portas;som;20500;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-1-0-8v-flex-4p-2011-550562761?xtmc=fiat+uno&xtnp=75&xtcr=6;
FIAT;UNO;sp;Preto;135000;5;Gasolina;2000;Manual;Nxe3o;Passeio;UNO MILLE/ MILLE EX/ SMART 2P;Mecxe2nica;2 portas;trava elxe9trica, vidro elxe9trico, som;7000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-1-0-ex-gasolina-550560036?xtmc=fiat+uno&xtnp=75&xtcr=7;
FIAT;UNO;sp;Azul;118000;1;Flex;2012;Manual;Sim;;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;;15000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550554726?xtmc=fiat+uno&xtnp=75&xtcr=8;
FIAT;UNO;sp;Cinza;36000;;Flex;2014;Manual;Sim;Hatch;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag, alarme, som;24800;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-evo-vivace-2013-2014-550550010?xtmc=fiat+uno&xtnp=75&xtcr=10;
FIAT;UNO;sp;Vermelho;83500;8;Flex;2013;Manual;Nxe3o;Hatch;UNO SPORTING 1.4 EVO FIRE FLEX 8V 4P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag, alarme, som, sensor de rxe9, cxe2mera de rxe9;28500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-sporting-1-4-526767729?xtmc=fiat+uno&xtnp=75&xtcr=11;
FIAT;UNO;sp;Prata;256;1;Gasolina;1995;Manual;;;;;4 portas;vidro elxe9trico, trava elxe9trica;6500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550543594?xtmc=fiat+uno&xtnp=75&xtcr=12;
FIAT;UNO;sp;Prata;69000;3;Flex;2016;Manual;;Hatch;UNO VIVACE/RUA 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;alarme, som;27100;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/uno-vivace-2016-550541204?xtmc=fiat+uno&xtnp=75&xtcr=13;
FIAT;UNO;sp;Vermelho;40000;7;Flex;2015;Manual;Sim;Passeio;UNO ATTRACTIVE 1.0 FLEX 6V 5P;Hidrxe1ulica;4 portas;air bag, alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;31000;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550539206?xtmc=fiat+uno&xtnp=75&xtcr=14;
FIAT;UNO;sp;Azul;113756;6;Gasolina;2002;Manual;Sim;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;alarme, trava elxe9trica, som;9500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-548463678?xtmc=fiat+uno&xtnp=75&xtcr=15;
FIAT;UNO;sp;Prata;72000;5;Flex;2012;Manual;Nxe3o;Hatch;UNO VIVACE 1.0 EVO FIRE FLEX 8V 3P;Mecxe2nica;2 portas;air bag, som;18500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-550527531?xtmc=fiat+uno&xtnp=75&xtcr=17;
FIAT;UNO;sp;Branco;100000;8;Flex;2013;Manual;Nxe3o;Passeio;UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P;Mecxe2nica;2 portas;ar condicionado;15000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-550527332?xtmc=fiat+uno&xtnp=75&xtcr=18;
FIAT;UNO;sp;Prata;90000;;Flex;2014;Manual;Nxe3o;Hatch;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;Hidrxe1ulica;4 portas;alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-completo-2014-entrada-4-mil-550522417?xtmc=fiat+uno&xtnp=75&xtcr=19;
FIAT;UNO;sp;Branco;175000;5;Flex;2011;Manual;Nxe3o;;UNO WAY CELEB. 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;vidro elxe9trico, trava elxe9trica, alarme, som;19990;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-1-0-flex-11-12-550516884?xtmc=fiat+uno&xtnp=75&xtcr=20;
